[HEADER]
levelFileName:devmap.dat
levelSize:128x128
levelTiles:16384
[TILES]
{id:0,tile:102,x:0,y:0}
{id:128,tile:500,x:0,y:1}
{id:256,tile:500,x:0,y:2}
{id:384,tile:200,x:0,y:3}
{id:512,tile:200,x:0,y:4}
{id:640,tile:200,x:0,y:5}
{id:768,tile:200,x:0,y:6}
{id:896,tile:200,x:0,y:7}
{id:1024,tile:200,x:0,y:8}
{id:1152,tile:200,x:0,y:9}
{id:1280,tile:200,x:0,y:10}
{id:1408,tile:500,x:0,y:11}
{id:1536,tile:500,x:0,y:12}
{id:1664,tile:500,x:0,y:13}
{id:1792,tile:500,x:0,y:14}
{id:1920,tile:102,x:0,y:15}
{id:2048,tile:100,x:0,y:16}
{id:2176,tile:100,x:0,y:17}
{id:2304,tile:100,x:0,y:18}
{id:2432,tile:100,x:0,y:19}
{id:2560,tile:100,x:0,y:20}
{id:2688,tile:103,x:0,y:21}
{id:2816,tile:500,x:0,y:22}
{id:2944,tile:500,x:0,y:23}
{id:3072,tile:200,x:0,y:24}
{id:3200,tile:200,x:0,y:25}
{id:3328,tile:200,x:0,y:26}
{id:3456,tile:200,x:0,y:27}
{id:3584,tile:200,x:0,y:28}
{id:3712,tile:200,x:0,y:29}
{id:3840,tile:200,x:0,y:30}
{id:3968,tile:500,x:0,y:31}
{id:4096,tile:500,x:0,y:32}
{id:4224,tile:100,x:0,y:33}
{id:4352,tile:100,x:0,y:34}
{id:4480,tile:104,x:0,y:35}
{id:4608,tile:100,x:0,y:36}
{id:4736,tile:100,x:0,y:37}
{id:4864,tile:100,x:0,y:38}
{id:4992,tile:102,x:0,y:39}
{id:5120,tile:100,x:0,y:40}
{id:5248,tile:500,x:0,y:41}
{id:5376,tile:500,x:0,y:42}
{id:5504,tile:500,x:0,y:43}
{id:5632,tile:500,x:0,y:44}
{id:5760,tile:100,x:0,y:45}
{id:5888,tile:102,x:0,y:46}
{id:6016,tile:102,x:0,y:47}
{id:6144,tile:100,x:0,y:48}
{id:6272,tile:100,x:0,y:49}
{id:6400,tile:100,x:0,y:50}
{id:6528,tile:100,x:0,y:51}
{id:6656,tile:100,x:0,y:52}
{id:6784,tile:100,x:0,y:53}
{id:6912,tile:100,x:0,y:54}
{id:7040,tile:100,x:0,y:55}
{id:7168,tile:500,x:0,y:56}
{id:7296,tile:200,x:0,y:57}
{id:7424,tile:200,x:0,y:58}
{id:7552,tile:1,x:0,y:59}
{id:7680,tile:1,x:0,y:60}
{id:7808,tile:1,x:0,y:61}
{id:7936,tile:200,x:0,y:62}
{id:8064,tile:200,x:0,y:63}
{id:8192,tile:200,x:0,y:64}
{id:8320,tile:500,x:0,y:65}
{id:8448,tile:500,x:0,y:66}
{id:8576,tile:100,x:0,y:67}
{id:8704,tile:100,x:0,y:68}
{id:8832,tile:100,x:0,y:69}
{id:8960,tile:100,x:0,y:70}
{id:9088,tile:100,x:0,y:71}
{id:9216,tile:100,x:0,y:72}
{id:9344,tile:100,x:0,y:73}
{id:9472,tile:100,x:0,y:74}
{id:9600,tile:100,x:0,y:75}
{id:9728,tile:100,x:0,y:76}
{id:9856,tile:103,x:0,y:77}
{id:9984,tile:102,x:0,y:78}
{id:10112,tile:102,x:0,y:79}
{id:10240,tile:100,x:0,y:80}
