[HEADER]
levelFileName:football.dat
levelSize:64x48
levelTiles:3072
[TILES]
{id:0,tile:200,x:0,y:0}
{id:64,tile:200,x:0,y:1}
{id:128,tile:200,x:0,y:2}
{id:192,tile:200,x:0,y:3}
{id:256,tile:200,x:0,y:4}
{id:320,tile:200,x:0,y:5}
{id:384,tile:200,x:0,y:6}
{id:448,tile:200,x:0,y:7}
{id:512,tile:200,x:0,y:8}
{id:576,tile:200,x:0,y:9}
{id:640,tile:200,x:0,y:10}
{id:704,tile:200,x:0,y:11}
{id:768,tile:200,x:0,y:12}
{id:832,tile:200,x:0,y:13}
{id:896,tile:200,x:0,y:14}
{id:960,tile:200,x:0,y:15}
{id:1024,tile:200,x:0,y:16}
{id:1088,tile:200,x:0,y:17}
{id:1152,tile:200,x:0,y:18}
{id:1216,tile:200,x:0,y:19}
{id:1280,tile:200,x:0,y:20}
{id:1344,tile:200,x:0,y:21}
{id:1408,tile:200,x:0,y:22}
{id:1472,tile:200,x:0,y:23}
{id:1536,tile:200,x:0,y:24}
{id:1600,tile:200,x:0,y:25}
{id:1664,tile:200,x:0,y:26}
{id:1728,tile:200,x:0,y:27}
{id:1792,tile:200,x:0,y:28}
{id:1856,tile:200,x:0,y:29}
{id:1920,tile:200,x:0,y:30}
{id:1984,tile:200,x:0,y:31}
{id:2048,tile:200,x:0,y:32}
{id:2112,tile:200,x:0,y:33}
{id:2176,tile:200,x:0,y:34}
{id:2240,tile:200,x:0,y:35}
{id:2304,tile:200,x:0,y:36}
{id:2368,tile:200,x:0,y:37}
{id:2432,tile:200,x:0,y:38}
{id:2496,tile:200,x:0,y:39}
{id:2560,tile:200,x:0,y:40}
{id:2624,tile:200,x:0,y:41}
{id:2688,tile:200,x:0,y:42}
{id:2752,tile:200,x:0,y:43}
{id:2816,tile:200,x:0,y:44}
{id:2880,tile:200,x:0,y:45}
{id:2944,tile:200,x:0,y:46}
{NULL,x:0,y:47}
{id:1,tile:200,x:1,y:0}
{id:65,tile:200,x:1,y:1}
{id:129,tile:200,x:1,y:2}
{id:193,tile:200,x:1,y:3}
{id:257,tile:200,x:1,y:4}
{id:321,tile:200,x:1,y:5}
{id:385,tile:200,x:1,y:6}
{id:449,tile:200,x:1,y:7}
{id:513,tile:200,x:1,y:8}
{id:577,tile:200,x:1,y:9}
{id:641,tile:200,x:1,y:10}
{id:705,tile:200,x:1,y:11}
{id:769,tile:200,x:1,y:12}
{id:833,tile:200,x:1,y:13}
{id:897,tile:200,x:1,y:14}
{id:961,tile:200,x:1,y:15}
{id:1025,tile:200,x:1,y:16}
{id:1089,tile:200,x:1,y:17}
{id:1153,tile:200,x:1,y:18}
{id:1217,tile:200,x:1,y:19}
{id:1281,tile:200,x:1,y:20}
{id:1345,tile:200,x:1,y:21}
{id:1409,tile:200,x:1,y:22}
{id:1473,tile:200,x:1,y:23}
{id:1537,tile:200,x:1,y:24}
{id:1601,tile:200,x:1,y:25}
{id:1665,tile:200,x:1,y:26}
{id:1729,tile:200,x:1,y:27}
{id:1793,tile:200,x:1,y:28}
{id:1857,tile:200,x:1,y:29}
{id:1921,tile:200,x:1,y:30}
{id:1985,tile:200,x:1,y:31}
{id:2049,tile:200,x:1,y:32}
{id:2113,tile:200,x:1,y:33}
{id:2177,tile:200,x:1,y:34}
{id:2241,tile:200,x:1,y:35}
{id:2305,tile:200,x:1,y:36}
{id:2369,tile:200,x:1,y:37}
{id:2433,tile:200,x:1,y:38}
{id:2497,tile:200,x:1,y:39}
{id:2561,tile:200,x:1,y:40}
{id:2625,tile:200,x:1,y:41}
{id:2689,tile:200,x:1,y:42}
{id:2753,tile:200,x:1,y:43}
{id:2817,tile:200,x:1,y:44}
{id:2881,tile:200,x:1,y:45}
{id:2945,tile:200,x:1,y:46}
{NULL,x:1,y:47}
{id:2,tile:200,x:2,y:0}
{id:66,tile:200,x:2,y:1}
{id:130,tile:200,x:2,y:2}
{id:194,tile:200,x:2,y:3}
{id:258,tile:200,x:2,y:4}
{id:322,tile:200,x:2,y:5}
{id:386,tile:200,x:2,y:6}
{id:450,tile:200,x:2,y:7}
{id:514,tile:200,x:2,y:8}
{id:578,tile:200,x:2,y:9}
{id:642,tile:200,x:2,y:10}
{id:706,tile:200,x:2,y:11}
{id:770,tile:200,x:2,y:12}
{id:834,tile:200,x:2,y:13}
{id:898,tile:200,x:2,y:14}
{id:962,tile:200,x:2,y:15}
{id:1026,tile:200,x:2,y:16}
{id:1090,tile:200,x:2,y:17}
{id:1154,tile:200,x:2,y:18}
{id:1218,tile:200,x:2,y:19}
{id:1282,tile:200,x:2,y:20}
{id:1346,tile:200,x:2,y:21}
{id:1410,tile:200,x:2,y:22}
{id:1474,tile:200,x:2,y:23}
{id:1538,tile:200,x:2,y:24}
{id:1602,tile:200,x:2,y:25}
{id:1666,tile:200,x:2,y:26}
{id:1730,tile:200,x:2,y:27}
{id:1794,tile:200,x:2,y:28}
{id:1858,tile:200,x:2,y:29}
{id:1922,tile:200,x:2,y:30}
{id:1986,tile:200,x:2,y:31}
{id:2050,tile:200,x:2,y:32}
{id:2114,tile:200,x:2,y:33}
{id:2178,tile:200,x:2,y:34}
{id:2242,tile:200,x:2,y:35}
{id:2306,tile:200,x:2,y:36}
{id:2370,tile:200,x:2,y:37}
{id:2434,tile:200,x:2,y:38}
{id:2498,tile:200,x:2,y:39}
{id:2562,tile:200,x:2,y:40}
{id:2626,tile:200,x:2,y:41}
{id:2690,tile:200,x:2,y:42}
{id:2754,tile:200,x:2,y:43}
{id:2818,tile:200,x:2,y:44}
{id:2882,tile:200,x:2,y:45}
{id:2946,tile:200,x:2,y:46}
{NULL,x:2,y:47}
{id:3,tile:200,x:3,y:0}
{id:67,tile:200,x:3,y:1}
{id:131,tile:200,x:3,y:2}
{id:195,tile:200,x:3,y:3}
{id:259,tile:200,x:3,y:4}
{id:323,tile:200,x:3,y:5}
{id:387,tile:200,x:3,y:6}
{id:451,tile:200,x:3,y:7}
{id:515,tile:200,x:3,y:8}
{id:579,tile:200,x:3,y:9}
{id:643,tile:200,x:3,y:10}
{id:707,tile:200,x:3,y:11}
{id:771,tile:200,x:3,y:12}
{id:835,tile:200,x:3,y:13}
{id:899,tile:200,x:3,y:14}
{id:963,tile:200,x:3,y:15}
{id:1027,tile:200,x:3,y:16}
{id:1091,tile:200,x:3,y:17}
{id:1155,tile:200,x:3,y:18}
{id:1219,tile:200,x:3,y:19}
{id:1283,tile:200,x:3,y:20}
{id:1347,tile:200,x:3,y:21}
{id:1411,tile:200,x:3,y:22}
{id:1475,tile:200,x:3,y:23}
{id:1539,tile:200,x:3,y:24}
{id:1603,tile:200,x:3,y:25}
{id:1667,tile:200,x:3,y:26}
{id:1731,tile:200,x:3,y:27}
{id:1795,tile:200,x:3,y:28}
{id:1859,tile:200,x:3,y:29}
{id:1923,tile:200,x:3,y:30}
{id:1987,tile:200,x:3,y:31}
{id:2051,tile:200,x:3,y:32}
{id:2115,tile:200,x:3,y:33}
{id:2179,tile:200,x:3,y:34}
{id:2243,tile:200,x:3,y:35}
{id:2307,tile:200,x:3,y:36}
{id:2371,tile:200,x:3,y:37}
{id:2435,tile:200,x:3,y:38}
{id:2499,tile:200,x:3,y:39}
{id:2563,tile:200,x:3,y:40}
{id:2627,tile:200,x:3,y:41}
{id:2691,tile:200,x:3,y:42}
{id:2755,tile:200,x:3,y:43}
{id:2819,tile:200,x:3,y:44}
{id:2883,tile:200,x:3,y:45}
{id:2947,tile:200,x:3,y:46}
{NULL,x:3,y:47}
{id:4,tile:200,x:4,y:0}
{id:68,tile:200,x:4,y:1}
{id:132,tile:200,x:4,y:2}
{id:196,tile:200,x:4,y:3}
{id:260,tile:200,x:4,y:4}
{id:324,tile:200,x:4,y:5}
{id:388,tile:200,x:4,y:6}
{id:452,tile:200,x:4,y:7}
{id:516,tile:200,x:4,y:8}
{id:580,tile:200,x:4,y:9}
{id:644,tile:200,x:4,y:10}
{id:708,tile:200,x:4,y:11}
{id:772,tile:200,x:4,y:12}
{id:836,tile:200,x:4,y:13}
{id:900,tile:200,x:4,y:14}
{id:964,tile:200,x:4,y:15}
{id:1028,tile:200,x:4,y:16}
{id:1092,tile:200,x:4,y:17}
{id:1156,tile:200,x:4,y:18}
{id:1220,tile:200,x:4,y:19}
{id:1284,tile:100,x:4,y:20}
{id:1348,tile:100,x:4,y:21}
{id:1412,tile:100,x:4,y:22}
{id:1476,tile:100,x:4,y:23}
{id:1540,tile:100,x:4,y:24}
{id:1604,tile:100,x:4,y:25}
{id:1668,tile:100,x:4,y:26}
{id:1732,tile:200,x:4,y:27}
{id:1796,tile:200,x:4,y:28}
{id:1860,tile:200,x:4,y:29}
{id:1924,tile:200,x:4,y:30}
{id:1988,tile:200,x:4,y:31}
{id:2052,tile:200,x:4,y:32}
{id:2116,tile:200,x:4,y:33}
{id:2180,tile:200,x:4,y:34}
{id:2244,tile:200,x:4,y:35}
{id:2308,tile:200,x:4,y:36}
{id:2372,tile:200,x:4,y:37}
{id:2436,tile:200,x:4,y:38}
{id:2500,tile:200,x:4,y:39}
{id:2564,tile:200,x:4,y:40}
{id:2628,tile:200,x:4,y:41}
{id:2692,tile:200,x:4,y:42}
{id:2756,tile:200,x:4,y:43}
{id:2820,tile:200,x:4,y:44}
{id:2884,tile:200,x:4,y:45}
{id:2948,tile:200,x:4,y:46}
{NULL,x:4,y:47}
{id:5,tile:200,x:5,y:0}
{id:69,tile:200,x:5,y:1}
{id:133,tile:200,x:5,y:2}
{id:197,tile:200,x:5,y:3}
{id:261,tile:200,x:5,y:4}
{id:325,tile:200,x:5,y:5}
{id:389,tile:200,x:5,y:6}
{id:453,tile:200,x:5,y:7}
{id:517,tile:200,x:5,y:8}
{id:581,tile:200,x:5,y:9}
{id:645,tile:300,x:5,y:10}
{id:709,tile:300,x:5,y:11}
{id:773,tile:300,x:5,y:12}
{id:837,tile:300,x:5,y:13}
{id:901,tile:300,x:5,y:14}
{id:965,tile:300,x:5,y:15}
{id:1029,tile:300,x:5,y:16}
{id:1093,tile:300,x:5,y:17}
{id:1157,tile:300,x:5,y:18}
{id:1221,tile:300,x:5,y:19}
{id:1285,tile:100,x:5,y:20}
{id:1349,tile:200,x:5,y:21}
{id:1413,tile:200,x:5,y:22}
{id:1477,tile:200,x:5,y:23}
{id:1541,tile:200,x:5,y:24}
{id:1605,tile:203,x:5,y:25}
{id:1669,tile:100,x:5,y:26}
{id:1733,tile:300,x:5,y:27}
{id:1797,tile:300,x:5,y:28}
{id:1861,tile:300,x:5,y:29}
{id:1925,tile:300,x:5,y:30}
{id:1989,tile:300,x:5,y:31}
{id:2053,tile:300,x:5,y:32}
{id:2117,tile:300,x:5,y:33}
{id:2181,tile:300,x:5,y:34}
{id:2245,tile:300,x:5,y:35}
{id:2309,tile:300,x:5,y:36}
{id:2373,tile:200,x:5,y:37}
{id:2437,tile:200,x:5,y:38}
{id:2501,tile:200,x:5,y:39}
{id:2565,tile:200,x:5,y:40}
{id:2629,tile:200,x:5,y:41}
{id:2693,tile:200,x:5,y:42}
{id:2757,tile:200,x:5,y:43}
{id:2821,tile:200,x:5,y:44}
{id:2885,tile:200,x:5,y:45}
{id:2949,tile:200,x:5,y:46}
{NULL,x:5,y:47}
{id:6,tile:200,x:6,y:0}
{id:70,tile:200,x:6,y:1}
{id:134,tile:200,x:6,y:2}
{id:198,tile:200,x:6,y:3}
{id:262,tile:200,x:6,y:4}
{id:326,tile:200,x:6,y:5}
{id:390,tile:200,x:6,y:6}
{id:454,tile:200,x:6,y:7}
{id:518,tile:200,x:6,y:8}
{id:582,tile:200,x:6,y:9}
{id:646,tile:300,x:6,y:10}
