[HEADER]
levelFileName:animaltest.dat
levelSize:16x16
levelTiles:256
[TILES]
{id:0,tile:100,x:0,y:0}
{id:16,tile:100,x:0,y:1}
{id:32,tile:200,x:0,y:2}
{id:48,tile:100,x:0,y:3}
{id:64,tile:100,x:0,y:4}
{id:80,tile:100,x:0,y:5}
{id:96,tile:100,x:0,y:6}
{id:112,tile:100,x:0,y:7}
{id:128,tile:100,x:0,y:8}
{id:144,tile:100,x:0,y:9}
{id:160,tile:100,x:0,y:10}
{id:176,tile:100,x:0,y:11}
{id:192,tile:100,x:0,y:12}
{id:208,tile:100,x:0,y:13}
{id:224,tile:100,x:0,y:14}
{id:240,tile:100,x:0,y:15}
{id:1,tile:100,x:1,y:0}
{id:17,tile:100,x:1,y:1}
{id:33,tile:100,x:1,y:2}
{id:49,tile:100,x:1,y:3}
{id:65,tile:100,x:1,y:4}
{id:81,tile:100,x:1,y:5}
{id:97,tile:100,x:1,y:6}
{id:113,tile:500,x:1,y:7}
{id:129,tile:500,x:1,y:8}
{id:145,tile:100,x:1,y:9}
{id:161,tile:100,x:1,y:10}
{id:177,tile:100,x:1,y:11}
{id:193,tile:100,x:1,y:12}
{id:209,tile:500,x:1,y:13}
{id:225,tile:100,x:1,y:14}
{id:241,tile:100,x:1,y:15}
{id:2,tile:100,x:2,y:0}
{id:18,tile:100,x:2,y:1}
{id:34,tile:100,x:2,y:2}
{id:50,tile:100,x:2,y:3}
{id:66,tile:100,x:2,y:4}
{id:82,tile:100,x:2,y:5}
{id:98,tile:500,x:2,y:6}
{id:114,tile:500,x:2,y:7}
{id:130,tile:500,x:2,y:8}
{id:146,tile:500,x:2,y:9}
{id:162,tile:500,x:2,y:10}
{id:178,tile:500,x:2,y:11}
{id:194,tile:500,x:2,y:12}
{id:210,tile:500,x:2,y:13}
{id:226,tile:500,x:2,y:14}
{id:242,tile:100,x:2,y:15}
{id:3,tile:100,x:3,y:0}
{id:19,tile:100,x:3,y:1}
{id:35,tile:100,x:3,y:2}
{id:51,tile:100,x:3,y:3}
{id:67,tile:100,x:3,y:4}
{id:83,tile:500,x:3,y:5}
{id:99,tile:500,x:3,y:6}
{id:115,tile:500,x:3,y:7}
{id:131,tile:500,x:3,y:8}
{id:147,tile:500,x:3,y:9}
{id:163,tile:500,x:3,y:10}
{id:179,tile:500,x:3,y:11}
{id:195,tile:500,x:3,y:12}
{id:211,tile:500,x:3,y:13}
{id:227,tile:500,x:3,y:14}
{id:243,tile:100,x:3,y:15}
{id:4,tile:100,x:4,y:0}
{id:20,tile:100,x:4,y:1}
{id:36,tile:100,x:4,y:2}
{id:52,tile:100,x:4,y:3}
{id:68,tile:500,x:4,y:4}
{id:84,tile:500,x:4,y:5}
{id:100,tile:500,x:4,y:6}
{id:116,tile:500,x:4,y:7}
{id:132,tile:500,x:4,y:8}
{id:148,tile:500,x:4,y:9}
{id:164,tile:500,x:4,y:10}
{id:180,tile:500,x:4,y:11}
{id:196,tile:500,x:4,y:12}
{id:212,tile:500,x:4,y:13}
{id:228,tile:500,x:4,y:14}
{id:244,tile:100,x:4,y:15}
{id:5,tile:100,x:5,y:0}
{id:21,tile:100,x:5,y:1}
{id:37,tile:100,x:5,y:2}
{id:53,tile:200,x:5,y:3}
{id:69,tile:200,x:5,y:4}
{id:85,tile:200,x:5,y:5}
{id:101,tile:200,x:5,y:6}
{id:117,tile:200,x:5,y:7}
{id:133,tile:200,x:5,y:8}
{id:149,tile:500,x:5,y:9}
{id:165,tile:500,x:5,y:10}
{id:181,tile:500,x:5,y:11}
{id:197,tile:500,x:5,y:12}
{id:213,tile:500,x:5,y:13}
{id:229,tile:500,x:5,y:14}
{id:245,tile:100,x:5,y:15}
{id:6,tile:100,x:6,y:0}
{id:22,tile:100,x:6,y:1}
{id:38,tile:100,x:6,y:2}
{id:54,tile:200,x:6,y:3}
{id:70,tile:200,x:6,y:4}
{id:86,tile:200,x:6,y:5}
{id:102,tile:200,x:6,y:6}
{id:118,tile:200,x:6,y:7}
{id:134,tile:200,x:6,y:8}
{id:150,tile:500,x:6,y:9}
{id:166,tile:500,x:6,y:10}
{id:182,tile:500,x:6,y:11}
{id:198,tile:500,x:6,y:12}
{id:214,tile:500,x:6,y:13}
{id:230,tile:100,x:6,y:14}
{id:246,tile:100,x:6,y:15}
{id:7,tile:100,x:7,y:0}
{id:23,tile:100,x:7,y:1}
{id:39,tile:100,x:7,y:2}
{id:55,tile:200,x:7,y:3}
{id:71,tile:200,x:7,y:4}
{id:87,tile:200,x:7,y:5}
{id:103,tile:200,x:7,y:6}
{id:119,tile:200,x:7,y:7}
{id:135,tile:200,x:7,y:8}
{id:151,tile:500,x:7,y:9}
{id:167,tile:500,x:7,y:10}
{id:183,tile:500,x:7,y:11}
{id:199,tile:500,x:7,y:12}
{id:215,tile:500,x:7,y:13}
{id:231,tile:500,x:7,y:14}
{id:247,tile:100,x:7,y:15}
{id:8,tile:100,x:8,y:0}
{id:24,tile:100,x:8,y:1}
{id:40,tile:100,x:8,y:2}
{id:56,tile:200,x:8,y:3}
{id:72,tile:200,x:8,y:4}
{id:88,tile:200,x:8,y:5}
{id:104,tile:200,x:8,y:6}
{id:120,tile:200,x:8,y:7}
{id:136,tile:200,x:8,y:8}
{id:152,tile:200,x:8,y:9}
{id:168,tile:200,x:8,y:10}
{id:184,tile:200,x:8,y:11}
{id:200,tile:200,x:8,y:12}
{id:216,tile:200,x:8,y:13}
{id:232,tile:100,x:8,y:14}
{id:248,tile:100,x:8,y:15}
{id:9,tile:100,x:9,y:0}
{id:25,tile:100,x:9,y:1}
{id:41,tile:200,x:9,y:2}
{id:57,tile:200,x:9,y:3}
{id:73,tile:200,x:9,y:4}
{id:89,tile:200,x:9,y:5}
{id:105,tile:200,x:9,y:6}
{id:121,tile:200,x:9,y:7}
{id:137,tile:200,x:9,y:8}
{id:153,tile:200,x:9,y:9}
{id:169,tile:200,x:9,y:10}
{id:185,tile:200,x:9,y:11}
{id:201,tile:200,x:9,y:12}
{id:217,tile:200,x:9,y:13}
{id:233,tile:100,x:9,y:14}
{id:249,tile:100,x:9,y:15}
{id:10,tile:100,x:10,y:0}
{id:26,tile:100,x:10,y:1}
{id:42,tile:200,x:10,y:2}
{id:58,tile:200,x:10,y:3}
{id:74,tile:200,x:10,y:4}
{id:90,tile:200,x:10,y:5}
{id:106,tile:200,x:10,y:6}
{id:122,tile:200,x:10,y:7}
{id:138,tile:200,x:10,y:8}
{id:154,tile:200,x:10,y:9}
{id:170,tile:200,x:10,y:10}
{id:186,tile:200,x:10,y:11}
{id:202,tile:200,x:10,y:12}
{id:218,tile:200,x:10,y:13}
{id:234,tile:100,x:10,y:14}
{id:250,tile:100,x:10,y:15}
{id:11,tile:100,x:11,y:0}
{id:27,tile:100,x:11,y:1}
{id:43,tile:200,x:11,y:2}
{id:59,tile:200,x:11,y:3}
{id:75,tile:200,x:11,y:4}
{id:91,tile:200,x:11,y:5}
{id:107,tile:200,x:11,y:6}
{id:123,tile:200,x:11,y:7}
{id:139,tile:200,x:11,y:8}
{id:155,tile:200,x:11,y:9}
{id:171,tile:200,x:11,y:10}
{id:187,tile:200,x:11,y:11}
{id:203,tile:200,x:11,y:12}
{id:219,tile:200,x:11,y:13}
{id:235,tile:100,x:11,y:14}
{id:251,tile:100,x:11,y:15}
{id:12,tile:100,x:12,y:0}
{id:28,tile:100,x:12,y:1}
{id:44,tile:200,x:12,y:2}
{id:60,tile:200,x:12,y:3}
{id:76,tile:200,x:12,y:4}
{id:92,tile:200,x:12,y:5}
{id:108,tile:200,x:12,y:6}
{id:124,tile:200,x:12,y:7}
{id:140,tile:200,x:12,y:8}
{id:156,tile:200,x:12,y:9}
{id:172,tile:200,x:12,y:10}
{id:188,tile:200,x:12,y:11}
{id:204,tile:200,x:12,y:12}
{id:220,tile:100,x:12,y:13}
{id:236,tile:100,x:12,y:14}
{id:252,tile:100,x:12,y:15}
{id:13,tile:100,x:13,y:0}
{id:29,tile:100,x:13,y:1}
{id:45,tile:200,x:13,y:2}
{id:61,tile:200,x:13,y:3}
{id:77,tile:100,x:13,y:4}
{id:93,tile:200,x:13,y:5}
{id:109,tile:200,x:13,y:6}
{id:125,tile:200,x:13,y:7}
{id:141,tile:200,x:13,y:8}
{id:157,tile:200,x:13,y:9}
{id:173,tile:200,x:13,y:10}
{id:189,tile:200,x:13,y:11}
{id:205,tile:200,x:13,y:12}
{id:221,tile:100,x:13,y:13}
{id:237,tile:100,x:13,y:14}
{id:253,tile:100,x:13,y:15}
{id:14,tile:100,x:14,y:0}
{id:30,tile:100,x:14,y:1}
{id:46,tile:100,x:14,y:2}
{id:62,tile:100,x:14,y:3}
{id:78,tile:100,x:14,y:4}
{id:94,tile:100,x:14,y:5}
{id:110,tile:200,x:14,y:6}
{id:126,tile:200,x:14,y:7}
{id:142,tile:200,x:14,y:8}
{id:158,tile:200,x:14,y:9}
{id:174,tile:200,x:14,y:10}
{id:190,tile:100,x:14,y:11}
{id:206,tile:100,x:14,y:12}
{id:222,tile:100,x:14,y:13}
{id:238,tile:100,x:14,y:14}
{id:254,tile:100,x:14,y:15}
{id:15,tile:100,x:15,y:0}
{id:31,tile:100,x:15,y:1}
{id:47,tile:100,x:15,y:2}
{id:63,tile:100,x:15,y:3}
{id:79,tile:100,x:15,y:4}
{id:95,tile:100,x:15,y:5}
{id:111,tile:100,x:15,y:6}
{id:127,tile:100,x:15,y:7}
{id:143,tile:100,x:15,y:8}
{id:159,tile:100,x:15,y:9}
{id:175,tile:100,x:15,y:10}
{id:191,tile:100,x:15,y:11}
{id:207,tile:100,x:15,y:12}
{id:223,tile:100,x:15,y:13}
{id:239,tile:100,x:15,y:14}
{id:255,tile:100,x:15,y:15}
[Player]
{type:Player,skin:HUMAN_WOMAN_01,x:124.0,y:177.0,speed:1.0}
[ENTITIES]
[PREFABS]
{type:Prefab,name:SPAWNEGG_BUNNY_GREY,x:134.0,y:117.0}
{type:Prefab,name:SEED_CARROT,x:24.0,y:152.0}
{type:Prefab,name:SEED_CARROT,x:40.0,y:152.0}
{type:Prefab,name:SEED_CARROT,x:56.0,y:152.0}
{type:Prefab,name:SEED_CARROT,x:88.0,y:136.0}
{type:Prefab,name:SEED_CARROT,x:72.0,y:136.0}
{type:Prefab,name:SEED_CARROT,x:56.0,y:136.0}
{type:Prefab,name:SEED_CARROT,x:40.0,y:136.0}
{type:Prefab,name:SEED_CARROT,x:24.0,y:136.0}
{type:Prefab,name:SEED_CARROT,x:72.0,y:152.0}
{type:Prefab,name:SEED_CARROT,x:88.0,y:152.0}
{type:Prefab,name:SEED_TOMATO,x:24.0,y:168.0}
{type:Prefab,name:SEED_TOMATO,x:24.0,y:184.0}
